  1040   1040    150 LO: 1.917e-02 + 6.997e-03 - 2.916e-03 NLO: 3.888e-02 + 6.674e-03 - 6.186e-03
  1040   1120    150 LO: 1.562e-02 + 5.502e-03 - 2.268e-03 NLO: 2.955e-02 + 4.831e-03 - 4.648e-03
  1040   1200    150 LO: 1.335e-02 + 4.607e-03 - 1.880e-03 NLO: 2.360e-02 + 3.738e-03 - 3.740e-03
  1040   1280    150 LO: 1.181e-02 + 4.023e-03 - 1.634e-03 NLO: 1.957e-02 + 3.035e-03 - 3.051e-03
  1040   1360    150 LO: 1.071e-02 + 3.645e-03 - 1.467e-03 NLO: 1.682e-02 + 2.505e-03 - 2.606e-03
  1040   1440    150 LO: 9.884e-03 + 3.281e-03 - 1.355e-03 NLO: 1.483e-02 + 2.179e-03 - 2.287e-03
  1040   1520    150 LO: 9.236e-03 + 3.043e-03 - 1.261e-03 NLO: 1.337e-02 + 1.891e-03 - 2.071e-03
  1040    160    150 LO: 1.262e+03 + 4.906e+02 - 3.294e+02 NLO: 2.044e+03 + 3.106e+02 - 3.006e+02
  1040   1600    150 LO: 8.704e-03 + 2.845e-03 - 1.195e-03 NLO: 1.223e-02 + 1.709e-03 - 1.884e-03
  1040   1680    150 LO: 8.258e-03 + 2.690e-03 - 1.138e-03 NLO: 1.139e-02 + 1.568e-03 - 1.768e-03
  1040   1760    150 LO: 7.863e-03 + 2.556e-03 - 1.078e-03 NLO: 1.061e-02 + 1.437e-03 - 1.643e-03
  1040   1840    150 LO: 7.505e-03 + 2.443e-03 - 1.025e-03 NLO: 9.951e-03 + 1.315e-03 - 1.532e-03
  1040   1920    150 LO: 7.181e-03 + 2.347e-03 - 9.855e-04 NLO: 9.411e-03 + 1.222e-03 - 1.452e-03
  1040   2000    150 LO: 6.893e-03 + 2.229e-03 - 9.477e-04 NLO: 8.941e-03 + 1.147e-03 - 1.377e-03
  1040    240    150 LO: 1.289e+02 + 5.234e+01 - 3.440e+01 NLO: 2.259e+02 + 3.430e+01 - 3.430e+01
  1040    320    150 LO: 2.221e+01 + 9.192e+00 - 5.908e+00 NLO: 4.170e+01 + 6.483e+00 - 6.471e+00
  1040    400    150 LO: 5.204e+00 + 2.154e+00 - 1.393e+00 NLO: 1.042e+01 + 1.647e+00 - 1.675e+00
  1040    480    150 LO: 1.517e+00 + 6.200e-01 - 4.030e-01 NLO: 3.223e+00 + 5.374e-01 - 5.354e-01
  1040    560    150 LO: 5.241e-01 + 2.159e-01 - 1.341e-01 NLO: 1.183e+00 + 2.044e-01 - 1.994e-01
  1040    640    150 LO: 2.142e-01 + 8.667e-02 - 5.219e-02 NLO: 5.041e-01 + 8.836e-02 - 8.740e-02
  1040    720    150 LO: 1.021e-01 + 4.082e-02 - 2.281e-02 NLO: 2.456e-01 + 4.432e-02 - 4.256e-02
  1040    800    150 LO: 5.661e-02 + 2.211e-02 - 1.135e-02 NLO: 1.348e-01 + 2.398e-02 - 2.276e-02
  1040    880    150 LO: 3.569e-02 + 1.367e-02 - 6.394e-03 NLO: 8.208e-02 + 1.435e-02 - 1.358e-02
  1040    960    150 LO: 2.507e-02 + 9.307e-03 - 4.072e-03 NLO: 5.455e-02 + 9.346e-03 - 8.955e-03
  1120   1040    150 LO: 1.236e-02 + 4.532e-03 - 1.914e-03 NLO: 2.701e-02 + 4.841e-03 - 4.371e-03
  1120   1120    150 LO: 9.705e-03 + 3.465e-03 - 1.413e-03 NLO: 1.969e-02 + 3.459e-03 - 3.135e-03
  1120   1200    150 LO: 8.069e-03 + 2.822e-03 - 1.132e-03 NLO: 1.515e-02 + 2.587e-03 - 2.365e-03
  1120   1280    150 LO: 7.005e-03 + 2.399e-03 - 9.616e-04 NLO: 1.223e-02 + 2.028e-03 - 1.907e-03
  1120   1360    150 LO: 6.280e-03 + 2.118e-03 - 8.561e-04 NLO: 1.028e-02 + 1.653e-03 - 1.594e-03
  1120   1440    150 LO: 5.753e-03 + 1.899e-03 - 7.802e-04 NLO: 8.899e-03 + 1.388e-03 - 1.375e-03
  1120   1520    150 LO: 5.354e-03 + 1.750e-03 - 7.315e-04 NLO: 7.900e-03 + 1.220e-03 - 1.216e-03
  1120    160    150 LO: 1.261e+03 + 4.904e+02 - 3.283e+02 NLO: 2.042e+03 + 3.104e+02 - 3.004e+02
  1120   1600    150 LO: 5.030e-03 + 1.640e-03 - 6.852e-04 NLO: 7.152e-03 + 1.071e-03 - 1.094e-03
  1120   1680    150 LO: 4.763e-03 + 1.540e-03 - 6.473e-04 NLO: 6.583e-03 + 9.663e-04 - 1.001e-03
  1120   1760    150 LO: 4.542e-03 + 1.456e-03 - 6.243e-04 NLO: 6.151e-03 + 8.928e-04 - 9.437e-04
  1120   1840    150 LO: 4.338e-03 + 1.392e-03 - 5.955e-04 NLO: 5.756e-03 + 8.061e-04 - 8.905e-04
  1120   1920    150 LO: 4.160e-03 + 1.334e-03 - 5.694e-04 NLO: 5.421e-03 + 7.495e-04 - 8.260e-04
  1120   2000    150 LO: 3.994e-03 + 1.281e-03 - 5.440e-04 NLO: 5.140e-03 + 7.161e-04 - 7.808e-04
  1120    240    150 LO: 1.286e+02 + 5.223e+01 - 3.403e+01 NLO: 2.253e+02 + 3.421e+01 - 3.420e+01
  1120    320    150 LO: 2.215e+01 + 9.131e+00 - 5.872e+00 NLO: 4.156e+01 + 6.425e+00 - 6.520e+00
  1120    400    150 LO: 5.157e+00 + 2.128e+00 - 1.382e+00 NLO: 1.029e+01 + 1.646e+00 - 1.653e+00
  1120    480    150 LO: 1.468e+00 + 6.083e-01 - 3.883e-01 NLO: 3.117e+00 + 5.283e-01 - 5.153e-01
  1120    560    150 LO: 4.928e-01 + 2.032e-01 - 1.282e-01 NLO: 1.111e+00 + 1.943e-01 - 1.873e-01
  1120    640    150 LO: 1.910e-01 + 7.824e-02 - 4.764e-02 NLO: 4.537e-01 + 8.131e-02 - 7.789e-02
  1120    720    150 LO: 8.531e-02 + 3.448e-02 - 1.999e-02 NLO: 2.096e-01 + 3.910e-02 - 3.598e-02
  1120    800    150 LO: 4.383e-02 + 1.732e-02 - 9.148e-03 NLO: 1.091e-01 + 1.988e-02 - 1.867e-02
  1120    880    150 LO: 2.572e-02 + 1.004e-02 - 4.746e-03 NLO: 6.290e-02 + 1.145e-02 - 1.056e-02
  1120    960    150 LO: 1.699e-02 + 6.378e-03 - 2.830e-03 NLO: 3.962e-02 + 7.224e-03 - 6.509e-03
  1200   1040    150 LO: 8.273e-03 + 3.091e-03 - 1.298e-03 NLO: 1.950e-02 + 3.702e-03 - 3.144e-03
  1200   1120    150 LO: 6.203e-03 + 2.250e-03 - 9.149e-04 NLO: 1.360e-02 + 2.498e-03 - 2.177e-03
  1200   1200    150 LO: 4.986e-03 + 1.761e-03 - 6.969e-04 NLO: 1.006e-02 + 1.814e-03 - 1.577e-03
  1200   1280    150 LO: 4.228e-03 + 1.442e-03 - 5.835e-04 NLO: 7.855e-03 + 1.383e-03 - 1.213e-03
  1200   1360    150 LO: 3.722e-03 + 1.244e-03 - 5.091e-04 NLO: 6.409e-03 + 1.103e-03 - 9.888e-04
  1200   1440    150 LO: 3.370e-03 + 1.109e-03 - 4.568e-04 NLO: 5.427e-03 + 8.996e-04 - 8.294e-04
  1200   1520    150 LO: 3.116e-03 + 1.002e-03 - 4.289e-04 NLO: 4.742e-03 + 7.679e-04 - 7.285e-04
  1200    160    150 LO: 1.261e+03 + 5.003e+02 - 3.272e+02 NLO: 2.042e+03 + 3.103e+02 - 3.003e+02
  1200   1600    150 LO: 2.914e-03 + 9.316e-04 - 3.993e-04 NLO: 4.237e-03 + 6.731e-04 - 6.467e-04
  1200   1680    150 LO: 2.755e-03 + 8.756e-04 - 3.778e-04 NLO: 3.858e-03 + 5.941e-04 - 5.858e-04
  1200   1760    150 LO: 2.622e-03 + 8.332e-04 - 3.583e-04 NLO: 3.567e-03 + 5.530e-04 - 5.388e-04
  1200   1840    150 LO: 2.508e-03 + 7.865e-04 - 3.428e-04 NLO: 3.341e-03 + 5.004e-04 - 5.097e-04
  1200   1920    150 LO: 2.406e-03 + 7.558e-04 - 3.279e-04 NLO: 3.138e-03 + 4.606e-04 - 4.841e-04
  1200   2000    150 LO: 2.313e-03 + 7.273e-04 - 3.143e-04 NLO: 2.970e-03 + 4.251e-04 - 4.554e-04
  1200    240    150 LO: 1.294e+02 + 5.216e+01 - 3.469e+01 NLO: 2.259e+02 + 3.415e+01 - 3.414e+01
  1200    320    150 LO: 2.224e+01 + 9.090e+00 - 5.948e+00 NLO: 4.143e+01 + 6.489e+00 - 6.385e+00
  1200    400    150 LO: 5.132e+00 + 2.124e+00 - 1.378e+00 NLO: 1.020e+01 + 1.675e+00 - 1.632e+00
  1200    480    150 LO: 1.447e+00 + 5.936e-01 - 3.877e-01 NLO: 3.062e+00 + 5.048e-01 - 5.028e-01
  1200    560    150 LO: 4.736e-01 + 1.964e-01 - 1.243e-01 NLO: 1.065e+00 + 1.867e-01 - 1.797e-01
  1200    640    150 LO: 1.763e-01 + 7.293e-02 - 4.456e-02 NLO: 4.214e-01 + 7.593e-02 - 7.271e-02
  1200    720    150 LO: 7.460e-02 + 3.067e-02 - 1.800e-02 NLO: 1.863e-01 + 3.512e-02 - 3.210e-02
  1200    800    150 LO: 3.575e-02 + 1.454e-02 - 7.753e-03 NLO: 9.225e-02 + 1.742e-02 - 1.609e-02
  1200    880    150 LO: 1.957e-02 + 7.697e-03 - 3.774e-03 NLO: 5.034e-02 + 9.608e-03 - 8.584e-03
  1200    960    150 LO: 1.206e-02 + 4.639e-03 - 2.074e-03 NLO: 3.005e-02 + 5.800e-03 - 4.924e-03
  1280   1040    150 LO: 5.788e-03 + 2.204e-03 - 9.349e-04 NLO: 1.472e-02 + 2.870e-03 - 2.417e-03
  1280   1120    150 LO: 4.107e-03 + 1.507e-03 - 6.147e-04 NLO: 9.780e-03 + 1.877e-03 - 1.580e-03
  1280   1200    150 LO: 3.160e-03 + 1.122e-03 - 4.448e-04 NLO: 6.914e-03 + 1.324e-03 - 1.087e-03
  1280   1280    150 LO: 2.598e-03 + 8.906e-04 - 3.658e-04 NLO: 5.195e-03 + 9.590e-04 - 8.078e-04
  1280   1360    150 LO: 2.239e-03 + 7.361e-04 - 3.059e-04 NLO: 4.100e-03 + 7.371e-04 - 6.368e-04
  1280   1440    150 LO: 1.992e-03 + 6.496e-04 - 2.733e-04 NLO: 3.376e-03 + 5.935e-04 - 5.108e-04
