1120  1680  0.745900
1120  1760  1.229000
1120  1840  0.735200
1120  1920  1.061000
1120  2000  6.840300
1200  400  1.012727
1200  480  0.239152
1200  560  0.743540
1200  640  0.575750
1200  720  0.797010
1200  800  1.115759
1200  880  0.816500
1200  960  0.433364
1200  1040  1.006360
1200  1120  0.916110
1200  1200  1.173000
1200  1280  1.454240
1200  1360  1.389000
1200  1440  1.368340
1200  1520  0.536300
1200  1600  0.711041
1200  1680  0.827000
1200  1760  1.088000
1200  1840  0.784000
1200  1920  1.025305
1200  2000  1.387000
1280  400  0.935151
1280  480  0.827390
1280  560  3.831135
1280  640  0.551584
1280  720  0.507400
1280  800  0.398900
1280  880  1.382000
1280  960  0.493300
1280  1040  1.157000
1280  1120  1.142095
1280  1200  2.094000
1280  1280  1.216061
1280  1360  1.021740
1280  1440  0.925500
1280  1520  3.546060
1280  1600  1.118000
1280  1680  2.584000
1280  1760  0.597632
1280  1840  1.371955
1280  1920  1.744900
1280  2000  0.722762
1360  400  0.842727
1360  480  0.383061
1360  560  0.215546
1360  640  0.852700
1360  720  0.508151
1360  800  0.982610
1360  880  0.867700
1360  960  0.618500
1360  1040  1.469000
1360  1120  0.946100
1360  1200  1.144000
1360  1280  1.616670
1360  1360  3.385000
1360  1440  2.755455
1360  1520  0.647400
1360  1600  1.431000
1360  1680  1.274135
1360  1760  0.529300
1360  1840  1.359000
1360  1920  3.959820
1360  2000  0.527100
1440  400  0.973333
1440  480  0.266300
1440  560  1.263334
1440  640  0.776970
1440  720  0.626265
1440  800  0.288750
1440  880  0.712565
1440  960  0.821836
1440  1040  0.693983
1440  1120  0.857512
1440  1200  3.235000
1440  1280  2.478120
1440  1360  1.466075
1440  1440  2.359000
1440  1520  1.462000
1440  1600  1.557880
1440  1680  1.276065
1440  1760  1.998030
1440  1840  1.011535
1440  1920  0.989600
1440  2000  0.954300
1520  400  0.940002
1520  480  0.273849
1520  560  3.170280
1520  640  0.303169
1520  720  0.551450
1520  800  0.515747
1520  880  0.958000
1520  960  0.680091
1520  1040  0.787800
1520  1120  1.647545
1520  1200  2.216000
1520  1280  1.397150
1520  1360  2.594240
1520  1440  1.306970
1520  1520  1.935000
1520  1600  3.014850
1520  1680  0.803600
1520  1760  3.243635
1520  1840  1.670000
1520  1920  5.300620
1520  2000  0.968635
1600  400  0.841516
1600  480  0.279232
1600  560  0.395734
1600  640  0.181940
1600  720  0.649202
1600  800  1.167635
1600  880  1.141835
1600  960  0.654576
1600  1040  0.818200
1600  1120  0.919700
1600  1200  1.604000
1600  1280  2.227000
1600  1360  2.165000
1600  1440  4.203605
1600  1520  1.481000
1600  1600  1.445000
1600  1680  3.450000
1600  1760  2.765710
1600  1840  1.674000
1600  1920  2.749000
1600  2000  2.235205
1680  400  0.706363
1680  480  0.562245
1680  560  0.457703
1680  640  0.883585
1680  720  0.515300
1680  800  0.865910
1680  880  1.212000
1680  960  1.705950
1680  1040  0.912000
1680  1120  0.882800
1680  1200  1.279000
1680  1280  1.240000
1680  1360  3.354000
1680  1440  2.380000
1680  1520  2.119000
1680  1600  1.247272
1680  1680  2.225335
1680  1760  2.282500
1680  1840  4.834105
1680  1920  1.239500
1680  2000  1.255000
1760  400  0.892119
1760  480  0.635720
1760  560  0.311000
1760  640  0.368406
1760  720  0.403476
1760  800  0.537200
1760  880  0.447751
1760  960  1.041095
1760  1040  1.210315
1760  1120  1.298000
1760  1200  1.198000
1760  1280  2.921000
1760  1360  2.146090
1760  1440  2.200000
1760  1520  1.288120
1760  1600  2.833940
1760  1680  4.797850
1760  1760  2.899680
1760  1840  5.867275
1760  1920  2.618135
1760  2000  8.956699
1840  400  1.166968
1840  480  0.430485
1840  560  0.561219
1840  640  0.543595
1840  720  0.524700
1840  800  0.936655
1840  880  1.350304
1840  960  0.610170
1840  1040  1.024000
1840  1120  1.710060
1840  1200  1.839000
1840  1280  1.299000
1840  1360  1.406000
1840  1440  2.958500
1840  1520  1.767000
1840  1600  5.608290
1840  1680  2.501880
1840  1760  3.327880
1840  1840  3.043000
1840  1920  3.841485
1840  2000  1.409000
1920  400  1.238785
1920  480  0.647212
1920  560  0.528394
1920  640  0.445971
1920  720  0.449959
1920  800  0.756300
1920  880  0.654667
1920  960  0.710029
1920  1040  1.304880
1920  1120  1.274000
1920  1200  1.551575
1920  1280  2.001210
1920  1360  1.163000
1920  1440  4.359275
1920  1520  2.762000
1920  1600  3.510000
1920  1680  6.509090
1920  1760  3.161820
1920  1840  4.997015
1920  1920  6.958000
1920  2000  3.520000
2000  400  0.983634
2000  480  0.186818
2000  560  0.645698
2000  640  0.511042
2000  720  0.153353
2000  800  0.466312
2000  880  0.898304
2000  960  1.185454
2000  1040  0.981817
2000  1120  1.415000
2000  1200  2.198320
2000  1280  1.433940
2000  1360  2.762000
2000  1440  3.386865
2000  1520  4.403470
2000  1600  5.483725
2000  1680  6.099000
2000  1760  5.184000
2000  1840  9.530315
2000  1920  3.851000
2000  2000  3.409000
