  1040   1040    150 LO: 2.358e-02 + 7.828e-03 - 3.537e-03 NLO: 4.599e-02 + 8.075e-03 - 7.015e-03
  1040   1040    375 LO: 0.000e+00 + 0.000e+00 - 0.000e+00 NLO: 0.000e+00 + 0.000e+00 - 0.000e+00
  1040   1120    150 LO: 1.978e-02 + 6.274e-03 - 2.842e-03 NLO: 3.643e-02 + 6.216e-03 - 5.469e-03
  1040   1120    375 LO: 0.000e+00 + 0.000e+00 - 0.000e+00 NLO: 0.000e+00 + 0.000e+00 - 0.000e+00
  1040   1200    150 LO: 1.733e-02 + 5.340e-03 - 2.422e-03 NLO: 3.033e-02 + 5.123e-03 - 4.550e-03
  1040   1200    375 LO: 0.000e+00 + 0.000e+00 - 0.000e+00 NLO: 0.000e+00 + 0.000e+00 - 0.000e+00
  1040   1280    150 LO: 1.567e-02 + 4.725e-03 - 2.152e-03 NLO: 2.618e-02 + 4.395e-03 - 3.865e-03
  1040   1280    375 LO: 0.000e+00 + 0.000e+00 - 0.000e+00 NLO: 0.000e+00 + 0.000e+00 - 0.000e+00
  1040   1360    150 LO: 1.447e-02 + 4.322e-03 - 1.968e-03 NLO: 2.335e-02 + 3.882e-03 - 3.414e-03
  1040   1360    375 LO: 0.000e+00 + 0.000e+00 - 0.000e+00 NLO: 0.000e+00 + 0.000e+00 - 0.000e+00
  1040   1440    150 LO: 1.358e-02 + 3.942e-03 - 1.842e-03 NLO: 2.131e-02 + 3.554e-03 - 3.087e-03
  1040   1440    375 LO: 0.000e+00 + 0.000e+00 - 0.000e+00 NLO: 0.000e+00 + 0.000e+00 - 0.000e+00
  1040   1520    150 LO: 1.288e-02 + 3.690e-03 - 1.737e-03 NLO: 1.980e-02 + 3.283e-03 - 2.869e-03
  1040   1520    375 LO: 0.000e+00 + 0.000e+00 - 0.000e+00 NLO: 0.000e+00 + 0.000e+00 - 0.000e+00
  1040    160    150 LO: 1.262e+03 + 4.906e+02 - 3.294e+02 NLO: 2.044e+03 + 3.106e+02 - 3.006e+02
  1040    160    375 LO: 1.262e+03 + 4.906e+02 - 3.294e+02 NLO: 2.044e+03 + 3.106e+02 - 3.006e+02
  1040   1600    150 LO: 1.231e-02 + 3.485e-03 - 1.663e-03 NLO: 1.865e-02 + 3.081e-03 - 2.687e-03
  1040   1600    375 LO: 0.000e+00 + 0.000e+00 - 0.000e+00 NLO: 0.000e+00 + 0.000e+00 - 0.000e+00
  1040   1680    150 LO: 1.184e-02 + 3.323e-03 - 1.602e-03 NLO: 1.781e-02 + 2.948e-03 - 2.570e-03
  1040   1680    375 LO: 0.000e+00 + 0.000e+00 - 0.000e+00 NLO: 0.000e+00 + 0.000e+00 - 0.000e+00
  1040   1760    150 LO: 1.143e-02 + 3.182e-03 - 1.538e-03 NLO: 1.702e-02 + 2.816e-03 - 2.435e-03
  1040   1760    375 LO: 0.000e+00 + 0.000e+00 - 0.000e+00 NLO: 0.000e+00 + 0.000e+00 - 0.000e+00
  1040   1840    150 LO: 1.105e-02 + 3.066e-03 - 1.482e-03 NLO: 1.636e-02 + 2.704e-03 - 2.333e-03
  1040   1840    375 LO: 0.000e+00 + 0.000e+00 - 0.000e+00 NLO: 0.000e+00 + 0.000e+00 - 0.000e+00
  1040   1920    150 LO: 1.073e-02 + 2.958e-03 - 1.451e-03 NLO: 1.582e-02 + 2.611e-03 - 2.253e-03
  1040   1920    375 LO: 0.000e+00 + 0.000e+00 - 0.000e+00 NLO: 0.000e+00 + 0.000e+00 - 0.000e+00
  1040   2000    150 LO: 1.043e-02 + 2.847e-03 - 1.402e-03 NLO: 1.535e-02 + 2.534e-03 - 2.177e-03
  1040   2000    375 LO: 0.000e+00 + 0.000e+00 - 0.000e+00 NLO: 0.000e+00 + 0.000e+00 - 0.000e+00
  1040    240    150 LO: 1.289e+02 + 5.234e+01 - 3.440e+01 NLO: 2.260e+02 + 3.431e+01 - 3.431e+01
  1040    240    375 LO: 1.289e+02 + 5.234e+01 - 3.440e+01 NLO: 2.259e+02 + 3.431e+01 - 3.430e+01
  1040    320    150 LO: 2.224e+01 + 9.197e+00 - 5.912e+00 NLO: 4.173e+01 + 6.486e+00 - 6.473e+00
  1040    320    375 LO: 2.221e+01 + 9.193e+00 - 5.909e+00 NLO: 4.171e+01 + 6.484e+00 - 6.472e+00
  1040    400    150 LO: 5.221e+00 + 2.157e+00 - 1.396e+00 NLO: 1.045e+01 + 1.649e+00 - 1.677e+00
  1040    400    375 LO: 0.000e+00 + 0.000e+00 - 0.000e+00 NLO: 0.000e+00 + 0.000e+00 - 0.000e+00
  1040    480    150 LO: 1.530e+00 + 6.226e-01 - 4.050e-01 NLO: 3.239e+00 + 5.394e-01 - 5.368e-01
  1040    480    375 LO: 0.000e+00 + 0.000e+00 - 0.000e+00 NLO: 0.000e+00 + 0.000e+00 - 0.000e+00
