1200 960 375 10000 3212 3239 3012 3037 3142 3168
1280 960 375 10000 3281 3312 3060 3088 3221 3250
1360 960 375 10000 3291 3311 3126 3146 3232 3252
1440 960 375 10000 3333 3366 3131 3160 3260 3291
1520 960 375 10000 3261 3288 3070 3097 3195 3223
1600 960 375 10000 3302 3325 3098 3118 3227 3249
1680 960 375 10000 3401 3428 3201 3226 3342 3369
1760 960 375 10000 3326 3345 3127 3146 3264 3284
1840 960 375 10000 3342 3366 3128 3151 3272 3295
1920 960 375 10000 3321 3344 3119 3141 3254 3277
2000 960 375 10000 3243 3266 3044 3067 3174 3197
400 960 375 10000 2855 2070 2500 1820 2736 1991
480 960 375 10000 2557 2563 2291 2298 2463 2470
560 960 375 10000 2469 2490 2194 2215 2378 2399
640 960 375 10000 2466 2479 2208 2221 2383 2396
720 960 375 10000 2380 2392 2144 2155 2300 2311
800 960 375 10000 2343 2374 2133 2164 2264 2295
880 960 375 10000 2426 2443 2225 2242 2369 2386
960 960 375 10000 3187 3211 2981 3003 3111 3135
