60000  1320  1300  5000  375  9.923818  8.578197
60000  1420  1300  5000  375  6.433030  5.795500
60000  1520  1300  5000  375  5.566985  4.665454
60000  1620  1300  5000  375  6.254500  5.737000
60000  1720  1300  5000  375  3.763500  3.119500
60000  1820  1300  5000  375  4.759000  4.074500
60000  1920  1300  5000  375  4.221500  3.519000
60000  2020  1300  5000  375  5.462015  3.828318
60000  420  1300  5000  375  8.607000  0.910699
60000  520  1300  5000  375  9.339500  0.396238
60000  620  1300  5000  375  11.996227  2.083297
60000  720  1300  5000  375  11.657576  2.497500
60000  820  1300  5000  375  11.844651  4.823500
60000  920  1300  5000  375  12.537848  7.674666
60000  1020  1400  5000  375  9.773545  7.000121
60000  1120  1400  5000  375  10.592985  8.717621
60000  1220  1400  5000  375  9.072212  7.575530
60000  1320  1400  5000  375  6.186954  5.033167
60000  1420  1400  5000  375  5.222285  4.429136
60000  1520  1400  5000  375  5.843530  4.915697
60000  1620  1400  5000  375  3.967500  2.227000
60000  1720  1400  5000  375  4.566415  3.659721
60000  1820  1400  5000  375  3.898721  2.449500
60000  1920  1400  5000  375  3.588000  2.352000
60000  2020  1400  5000  375  4.258000  2.617000
60000  420  1400  5000  375  8.148000  0.537094
60000  520  1400  5000  375  9.383500  0.564395
60000  620  1400  5000  375  11.888908  1.885233
60000  720  1400  5000  375  15.119999  8.357500
60000  820  1400  5000  375  14.012486  6.805758
60000  920  1400  5000  375  12.254894  7.622939
60000  1020  1500  5000  375  16.615000  14.535000
60000  1120  1500  5000  375  9.902727  8.521576
60000  1220  1500  5000  375  6.478136  5.163348
60000  1320  1500  5000  375  9.119106  8.017121
60000  1420  1500  5000  375  6.028985  5.031940
60000  1520  1500  5000  375  3.965500  2.568500
60000  1620  1500  5000  375  4.387500  2.436000
60000  1720  1500  5000  375  5.833091  4.521821
60000  1820  1500  5000  375  4.038000  2.146055
60000  1920  1500  5000  375  4.208500  1.577500
60000  2020  1500  5000  375  3.631500  1.716418
60000  420  1500  5000  375  8.323000  0.662382
60000  520  1500  5000  375  9.602909  0.627783
60000  620  1500  5000  375  10.671499  1.179500
60000  720  1500  5000  375  13.326546  4.694000
60000  820  1500  5000  375  13.540970  6.235333
60000  920  1500  5000  375  14.526909  10.357727
60000  1020  1600  5000  375  11.385394  8.989893
60000  1120  1600  5000  375  9.443727  7.917076
60000  1220  1600  5000  375  8.225894  7.217627
60000  1320  1600  5000  375  6.167636  5.155318
60000  1420  1600  5000  375  4.963224  3.291845
60000  1520  1600  5000  375  4.524000  2.416000
60000  1620  1600  5000  375  4.638840  2.916833
60000  1720  1600  5000  375  14.599999  14.615000
60000  1820  1600  5000  375  3.688500  0.925839
60000  1920  1600  5000  375  4.127000  1.859509
60000  2020  1600  5000  375  4.087000  0.980850
60000  420  1600  5000  375  8.005000  0.312466
60000  520  1600  5000  375  9.233500  0.884324
60000  620  1600  5000  375  11.334091  1.529000
60000  720  1600  5000  375  13.153606  4.142000
60000  820  1600  5000  375  15.393424  8.089758
60000  920  1600  5000  375  14.456514  10.369379
60000  1020  1700  5000  375  11.472455  9.144228
60000  1120  1700  5000  375  7.647515  6.021348
60000  1220  1700  5000  375  5.963697  4.292679
60000  1320  1700  5000  375  4.564973  2.263912
60000  1420  1700  5000  375  4.072000  1.525918
60000  1520  1700  5000  375  4.396000  1.531500
60000  1620  1700  5000  375  4.180000  0.832050
60000  1720  1700  5000  375  5.184000  3.099500
60000  1820  1700  5000  375  4.445500  2.477437
60000  1920  1700  5000  375  4.111500  0.922900
60000  2020  1700  5000  375  4.296000  0.976500
60000  420  1700  5000  375  8.398000  0.950800
60000  520  1700  5000  375  9.266001  0.596868
60000  620  1700  5000  375  12.040878  2.302958
60000  720  1700  5000  375  13.791364  4.530215
60000  820  1700  5000  375  13.552727  7.051500
60000  920  1700  5000  375  17.122334  12.058061
60000  1020  1800  5000  375  12.812469  10.417545
60000  1120  1800  5000  375  10.217817  8.939060
60000  1220  1800  5000  375  6.626227  5.499912
60000  1320  1800  5000  375  7.934484  6.503757
60000  1420  1800  5000  375  5.842546  4.155849
60000  1520  1800  5000  375  4.582367  2.338106
60000  1620  1800  5000  375  4.136500  1.382191
60000  1720  1800  5000  375  7.095000  6.550000
60000  1820  1800  5000  375  4.019500  1.086000
60000  1920  1800  5000  375  4.218500  1.222976
60000  2020  1800  5000  375  4.339500  0.773200
60000  420  1800  5000  375  8.188500  0.865952
60000  520  1800  5000  375  9.438606  0.640939
60000  620  1800  5000  375  9.964743  0.804655
60000  720  1800  5000  375  12.581394  3.367067
60000  820  1800  5000  375  13.929242  7.401273
60000  920  1800  5000  375  12.593621  8.836000
60000  1020  1900  5000  375  14.531061  12.565333
60000  1120  1900  5000  375  17.448561  15.607212
60000  1220  1900  5000  375  7.529854  6.045912
60000  1320  1900  5000  375  4.103500  1.175500
60000  1420  1900  5000  375  4.432730  2.122103
60000  1520  1900  5000  375  4.152500  1.161879
60000  1620  1900  5000  375  4.476000  1.573949
60000  1720  1900  5000  375  4.534000  1.440721
60000  1820  1900  5000  375  3.951500  1.357079
60000  1920  1900  5000  375  4.443000  1.305500
60000  2020  1900  5000  375  4.331500  0.848500
60000  420  1900  5000  375  8.424772  1.079974
60000  520  1900  5000  375  8.930000  0.378972
60000  620  1900  5000  375  11.768425  2.108512
60000  720  1900  5000  375  12.467424  4.261000
60000  820  1900  5000  375  13.262970  7.218000
60000  920  1900  5000  375  14.903334  10.916393
60000  1020  2000  5000  375  13.672712  11.989546
60000  1120  2000  5000  375  9.046849  7.660252
60000  1220  2000  5000  375  6.192000  5.584924
60000  1320  2000  5000  375  4.672097  2.570982
60000  1420  2000  5000  375  6.188394  4.690003
60000  1520  2000  5000  375  4.320000  1.551227
60000  1620  2000  5000  375  4.448500  1.294218
60000  1720  2000  5000  375  4.482000  0.862350
60000  1820  2000  5000  375  4.428000  1.188039
60000  1920  2000  5000  375  4.476500  0.788500
60000  2020  2000  5000  375  4.547000  1.129500
60000  420  2000  5000  375  7.910500  0.790342
60000  520  2000  5000  375  9.571531  0.945482
60000  620  2000  5000  375  12.534121  2.777924
60000  720  2000  5000  375  13.338758  4.080770
60000  820  2000  5000  375  15.460697  9.327939
60000  920  2000  5000  375  17.263363  13.139182
60000  1020  400  5000  375  12.564312  9.758323
60000  1120  400  5000  375  11.730000  9.188000
60000  1220  400  5000  375  11.730000  9.188000
60000  1320  400  5000  375  11.730000  9.188000
60000  1420  400  5000  375  11.730000  9.188000
60000  1520  400  5000  375  11.730000  9.188000
60000  1620  400  5000  375  11.730000  9.188000
60000  1720  400  5000  375  11.730000  9.188000
60000  1820  400  5000  375  11.730000  9.188000
60000  1920  400  5000  375  11.730000  9.188000
60000  2020  400  5000  375  11.730000  9.188000
60000  420  400  5000  375  11.730000  9.188000
60000  520  400  5000  375  11.730000  9.188000
60000  620  400  5000  375  11.730000  9.188000
60000  720  400  5000  375  11.730000  9.188000
60000  820  400  5000  375  11.730000  9.188000
60000  920  400  5000  375  11.730000  9.188000
60000  1020  500  5000  375  4.089618  0.744453
60000  1120  500  5000  375  4.254388  0.984950
60000  1220  500  5000  375  5.168712  1.653806
60000  1320  500  5000  375  4.036242  5.552000
60000  1420  500  5000  375  4.406388  1.315000
60000  1520  500  5000  375  4.557321  0.883830
60000  1620  500  5000  375  4.342866  0.776700
60000  1720  500  5000  375  4.687206  1.511500
60000  1820  500  5000  375  4.583924  0.605550
60000  1920  500  5000  375  4.368500  0.528657
60000  2020  500  5000  375  4.639500  0.742700
60000  420  500  5000  375  4.985500  0.842961
60000  520  500  5000  375  5.649000  0.512750
60000  620  500  5000  375  4.851791  0.527376
60000  720  500  5000  375  4.835464  0.969550
60000  820  500  5000  375  4.510079  0.882400
60000  920  500  5000  375  4.184906  0.781250
60000  1020  600  5000  375  3.645633  0.566400
60000  1120  600  5000  375  3.157088  1.014474
60000  1220  600  5000  375  3.889597  1.220000
60000  1320  600  5000  375  4.088782  0.940802
60000  1420  600  5000  375  3.676558  0.800826
60000  1520  600  5000  375  3.058451  0.680850
60000  1620  600  5000  375  5.721833  2.996345
60000  1720  600  5000  375  3.244076  0.727815
60000  1820  600  5000  375  3.383336  0.588650
60000  1920  600  5000  375  3.652415  0.460600
60000  2020  600  5000  375  3.391737  0.884439
60000  420  600  5000  375  5.777000  0.937000
60000  520  600  5000  375  5.273648  0.617700
60000  620  600  5000  375  5.850909  0.669583
60000  720  600  5000  375  6.299500  3.067500
60000  820  600  5000  375  6.292228  2.098318
60000  920  600  5000  375  4.148366  0.657800
60000  1020  700  5000  375  4.500697  0.839062
60000  1120  700  5000  375  4.645500  2.847500
60000  1220  700  5000  375  3.574876  0.778141
60000  1320  700  5000  375  3.411461  0.794650
60000  1420  700  5000  375  3.143994  0.784250
60000  1520  700  5000  375  3.390982  0.799636
60000  1620  700  5000  375  3.334049  0.795800
60000  1720  700  5000  375  2.951964  1.008650
60000  1820  700  5000  375  2.687752  0.861250
60000  1920  700  5000  375  2.894679  1.054500
60000  2020  700  5000  375  3.117567  0.853850
60000  420  700  5000  375  6.542939  0.801950
60000  520  700  5000  375  7.368818  0.588527
60000  620  700  5000  375  6.767060  2.597500
60000  720  700  5000  375  5.955424  0.585950
60000  820  700  5000  375  5.745242  0.703600
60000  920  700  5000  375  7.164500  7.627500
60000  1020  800  5000  375  5.178833  1.207721
60000  1120  800  5000  375  5.761136  2.020500
60000  1220  800  5000  375  4.246061  1.179506
60000  1320  800  5000  375  4.742936  2.225500
60000  1420  800  5000  375  4.886000  3.326000
60000  1520  800  5000  375  3.493664  1.492000
60000  1620  800  5000  375  3.350394  1.344500
60000  1720  800  5000  375  4.039424  1.549185
60000  1820  800  5000  375  3.975000  2.055000
60000  1920  800  5000  375  4.304051  1.571170
60000  2020  800  5000  375  3.390000  1.824000
60000  420  800  5000  375  6.852000  0.800898
60000  520  800  5000  375  7.846015  0.577050
60000  620  800  5000  375  7.376076  0.636850
60000  720  800  5000  375  8.502151  1.946364
60000  820  800  5000  375  6.397863  0.614400
60000  920  800  5000  375  9.966470  6.004121
60000  1020  900  5000  375  6.135334  1.939500
60000  1120  900  5000  375  4.980649  1.975500
60000  1220  900  5000  375  5.433924  3.112000
60000  1320  900  5000  375  4.652831  2.181827
60000  1420  900  5000  375  4.319667  2.909949
60000  1520  900  5000  375  3.360654  1.959500
60000  1620  900  5000  375  3.284500  2.156000
60000  1720  900  5000  375  3.349409  2.085000
60000  1820  900  5000  375  3.469000  2.386000
60000  1920  900  5000  375  3.146939  2.312500
60000  2020  900  5000  375  3.001500  2.427500
60000  420  900  5000  375  7.883500  0.541500
60000  520  900  5000  375  8.648121  1.252000
60000  620  900  5000  375  7.935454  1.170733
60000  720  900  5000  375  7.353515  0.920715
60000  820  900  5000  375  7.527788  1.629000
60000  920  900  5000  375  6.777394  1.495000

